message_id,date,emoji,reaction_type,count
938,2022-03-23T20:05:31,❤,emoji,13
938,2022-03-23T20:05:31,😢,emoji,2
938,2022-03-23T20:05:31,🙏,emoji,1
939,2022-03-24T00:09:06,❤,emoji,13
939,2022-03-24T00:09:06,😢,emoji,3
939,2022-03-24T00:09:06,🙏,emoji,2
940,2022-03-24T00:57:13,❤,emoji,14
940,2022-03-24T00:57:13,😢,emoji,2
940,2022-03-24T00:57:13,🙏,emoji,1
941,2022-03-24T12:17:21,❤,emoji,16
941,2022-03-24T12:17:21,😢,emoji,3
941,2022-03-24T12:17:21,🙏,emoji,1
942,2022-03-24T13:33:57,❤,emoji,13
942,2022-03-24T13:33:57,😢,emoji,2
942,2022-03-24T13:33:57,🙏,emoji,1
943,2022-03-24T14:23:27,❤,emoji,13
943,2022-03-24T14:23:27,😢,emoji,2
943,2022-03-24T14:23:27,🙏,emoji,1
944,2022-03-24T14:38:17,❤,emoji,14
944,2022-03-24T14:38:17,😢,emoji,2
944,2022-03-24T14:38:17,🙏,emoji,2
944,2022-03-24T14:38:17,👍,emoji,1
953,2022-03-24T15:51:36,❤,emoji,12
953,2022-03-24T15:51:36,😢,emoji,2
953,2022-03-24T15:51:36,🙏,emoji,1
954,2022-03-24T17:08:34,❤,emoji,11
954,2022-03-24T17:08:34,😢,emoji,2
954,2022-03-24T17:08:34,🙏,emoji,1
955,2022-03-24T19:15:12,❤,emoji,14
955,2022-03-24T19:15:12,👍,emoji,3
955,2022-03-24T19:15:12,😢,emoji,2
955,2022-03-24T19:15:12,🙏,emoji,1
956,2022-03-24T20:11:13,❤,emoji,10
956,2022-03-24T20:11:13,😢,emoji,3
956,2022-03-24T20:11:13,🙏,emoji,2
956,2022-03-24T20:11:13,👍,emoji,1
957,2022-03-25T00:14:05,❤,emoji,12
957,2022-03-25T00:14:05,😢,emoji,2
957,2022-03-25T00:14:05,👍,emoji,1
957,2022-03-25T00:14:05,🙏,emoji,1
958,2022-03-25T00:30:11,❤,emoji,18
958,2022-03-25T00:30:11,😢,emoji,2
958,2022-03-25T00:30:11,👍,emoji,1
958,2022-03-25T00:30:11,🙏,emoji,1
959,2022-03-25T02:56:13,❤,emoji,12
959,2022-03-25T02:56:13,😢,emoji,2
959,2022-03-25T02:56:13,🙏,emoji,1
960,2022-03-25T03:01:05,❤,emoji,12
960,2022-03-25T03:01:05,😢,emoji,2
960,2022-03-25T03:01:05,🙏,emoji,1
961,2022-03-25T14:14:14,❤,emoji,16
961,2022-03-25T14:14:14,😢,emoji,3
961,2022-03-25T14:14:14,🙏,emoji,1
971,2022-03-25T21:44:35,❤,emoji,11
971,2022-03-25T21:44:35,😢,emoji,2
971,2022-03-25T21:44:35,👍,emoji,1
971,2022-03-25T21:44:35,🙏,emoji,1
972,2022-03-26T00:46:17,❤,emoji,10
972,2022-03-26T00:46:17,😢,emoji,2
972,2022-03-26T00:46:17,👍,emoji,1
972,2022-03-26T00:46:17,🙏,emoji,1
973,2022-03-26T10:57:20,❤,emoji,10
973,2022-03-26T10:57:20,😢,emoji,2
973,2022-03-26T10:57:20,👍,emoji,1
973,2022-03-26T10:57:20,🙏,emoji,1
974,2022-03-26T13:32:58,❤,emoji,10
974,2022-03-26T13:32:58,😢,emoji,2
974,2022-03-26T13:32:58,👍,emoji,1
974,2022-03-26T13:32:58,🙏,emoji,1
982,2022-03-26T16:00:18,❤,emoji,13
982,2022-03-26T16:00:18,👍,emoji,2
982,2022-03-26T16:00:18,😢,emoji,2
982,2022-03-26T16:00:18,🙏,emoji,1
983,2022-03-26T23:03:32,❤,emoji,12
983,2022-03-26T23:03:32,😢,emoji,2
983,2022-03-26T23:03:32,🙏,emoji,1
984,2022-03-27T01:36:18,❤,emoji,11
984,2022-03-27T01:36:18,😢,emoji,2
984,2022-03-27T01:36:18,👍,emoji,1
984,2022-03-27T01:36:18,🙏,emoji,1
985,2022-03-27T13:50:09,❤,emoji,16
985,2022-03-27T13:50:09,😢,emoji,3
985,2022-03-27T13:50:09,👍,emoji,2
985,2022-03-27T13:50:09,🙏,emoji,1
994,2022-03-27T19:41:10,❤,emoji,20
994,2022-03-27T19:41:10,👍,emoji,2
994,2022-03-27T19:41:10,😢,emoji,2
994,2022-03-27T19:41:10,🙏,emoji,1
996,2022-03-28T00:03:55,❤,emoji,13
996,2022-03-28T00:03:55,😢,emoji,3
996,2022-03-28T00:03:55,🙏,emoji,1
997,2022-03-28T00:19:42,❤,emoji,12
997,2022-03-28T00:19:42,😢,emoji,2
997,2022-03-28T00:19:42,👍,emoji,1
997,2022-03-28T00:19:42,🙏,emoji,1
998,2022-03-28T01:01:17,❤,emoji,11
998,2022-03-28T01:01:17,😢,emoji,3
998,2022-03-28T01:01:17,🙏,emoji,1
999,2022-03-28T16:43:17,❤,emoji,17
999,2022-03-28T16:43:17,😢,emoji,2
999,2022-03-28T16:43:17,👍,emoji,1
999,2022-03-28T16:43:17,🙏,emoji,1
1007,2022-03-28T23:37:46,❤,emoji,13
1007,2022-03-28T23:37:46,😢,emoji,2
1007,2022-03-28T23:37:46,🙏,emoji,1
1008,2022-03-29T01:14:09,❤,emoji,11
1008,2022-03-29T01:14:09,😢,emoji,2
1008,2022-03-29T01:14:09,🙏,emoji,1
1009,2022-03-29T13:35:31,❤,emoji,13
1009,2022-03-29T13:35:31,😢,emoji,2
1009,2022-03-29T13:35:31,🙏,emoji,1
1016,2022-03-29T15:19:26,❤,emoji,12
1016,2022-03-29T15:19:26,😢,emoji,2
1016,2022-03-29T15:19:26,👍,emoji,1
1016,2022-03-29T15:19:26,🙏,emoji,1
1017,2022-03-29T16:58:20,❤,emoji,10
1017,2022-03-29T16:58:20,😢,emoji,2
1017,2022-03-29T16:58:20,🙏,emoji,1
1018,2022-03-29T22:34:16,❤,emoji,12
1018,2022-03-29T22:34:16,😢,emoji,2
1018,2022-03-29T22:34:16,🙏,emoji,1
1019,2022-03-30T00:38:45,❤,emoji,11
1019,2022-03-30T00:38:45,😢,emoji,2
1019,2022-03-30T00:38:45,🙏,emoji,1
1020,2022-03-30T13:44:01,❤,emoji,11
1020,2022-03-30T13:44:01,😢,emoji,2
1020,2022-03-30T13:44:01,🙏,emoji,1
1030,2022-03-30T16:46:33,❤,emoji,12
1030,2022-03-30T16:46:33,😢,emoji,2
1030,2022-03-30T16:46:33,🙏,emoji,1
1031,2022-03-30T18:54:44,❤,emoji,10
1031,2022-03-30T18:54:44,😢,emoji,2
1031,2022-03-30T18:54:44,🙏,emoji,1
1032,2022-03-30T23:42:13,❤,emoji,13
1032,2022-03-30T23:42:13,😢,emoji,2
1032,2022-03-30T23:42:13,🙏,emoji,1
1033,2022-03-31T00:56:11,❤,emoji,12
1033,2022-03-31T00:56:11,😢,emoji,2
1033,2022-03-31T00:56:11,🙏,emoji,1
1034,2022-03-31T11:03:06,❤,emoji,11
1034,2022-03-31T11:03:06,👍,emoji,2
1034,2022-03-31T11:03:06,😢,emoji,2
1034,2022-03-31T11:03:06,🙏,emoji,1
1035,2022-03-31T13:03:28,❤,emoji,11
1035,2022-03-31T13:03:28,😢,emoji,2
1035,2022-03-31T13:03:28,🙏,emoji,1
1036,2022-03-31T14:17:34,❤,emoji,11
1036,2022-03-31T14:17:34,😢,emoji,2
1036,2022-03-31T14:17:34,🙏,emoji,1
1037,2022-03-31T14:43:52,❤,emoji,10
1037,2022-03-31T14:43:52,😢,emoji,5
1037,2022-03-31T14:43:52,👍,emoji,2
1037,2022-03-31T14:43:52,🙏,emoji,1
1045,2022-03-31T16:01:13,❤,emoji,9
1045,2022-03-31T16:01:13,😢,emoji,3
1045,2022-03-31T16:01:13,👍,emoji,1
1045,2022-03-31T16:01:13,🙏,emoji,1
1046,2022-03-31T16:46:16,❤,emoji,12
1046,2022-03-31T16:46:16,😢,emoji,2
1046,2022-03-31T16:46:16,🙏,emoji,1
1047,2022-03-31T19:27:14,❤,emoji,10
1047,2022-03-31T19:27:14,😢,emoji,2
1047,2022-03-31T19:27:14,🙏,emoji,1
1048,2022-03-31T23:39:01,❤,emoji,13
1048,2022-03-31T23:39:01,😢,emoji,3
1048,2022-03-31T23:39:01,🙏,emoji,1
1049,2022-04-01T01:51:31,❤,emoji,13
1049,2022-04-01T01:51:31,😢,emoji,2
1049,2022-04-01T01:51:31,🙏,emoji,1
1050,2022-04-01T12:59:10,❤,emoji,14
1050,2022-04-01T12:59:10,👍,emoji,2
1050,2022-04-01T12:59:10,😢,emoji,2
1050,2022-04-01T12:59:10,🙏,emoji,2
1059,2022-04-01T22:05:24,❤,emoji,18
1059,2022-04-01T22:05:24,😢,emoji,2
1059,2022-04-01T22:05:24,🙏,emoji,1
1060,2022-04-02T01:06:36,❤,emoji,14
1060,2022-04-02T01:06:36,😢,emoji,2
1060,2022-04-02T01:06:36,🙏,emoji,1
1061,2022-04-02T02:34:26,❤,emoji,13
1061,2022-04-02T02:34:26,👍,emoji,1
1061,2022-04-02T02:34:26,😢,emoji,1
1061,2022-04-02T02:34:26,🙏,emoji,1
1062,2022-04-02T12:43:08,❤,emoji,17
1062,2022-04-02T12:43:08,🙏,emoji,1
1070,2022-04-02T17:27:30,❤,emoji,13
1070,2022-04-02T17:27:30,😢,emoji,1
1070,2022-04-02T17:27:30,🙏,emoji,1
1071,2022-04-02T23:49:32,❤,emoji,13
1071,2022-04-02T23:49:32,😢,emoji,1
1071,2022-04-02T23:49:32,🙏,emoji,1
1072,2022-04-03T01:45:21,❤,emoji,16
1072,2022-04-03T01:45:21,👍,emoji,1
1072,2022-04-03T01:45:21,😢,emoji,1
1072,2022-04-03T01:45:21,🙏,emoji,1
1073,2022-04-03T01:54:35,❤,emoji,14
1073,2022-04-03T01:54:35,😢,emoji,1
1073,2022-04-03T01:54:35,🙏,emoji,1
1074,2022-04-03T17:21:12,❤,emoji,20
1074,2022-04-03T17:21:12,😢,emoji,12
1074,2022-04-03T17:21:12,👍,emoji,1
1074,2022-04-03T17:21:12,🙏,emoji,1
1078,2022-04-03T17:42:36,❤,emoji,14
1078,2022-04-03T17:42:36,👍,emoji,1
1078,2022-04-03T17:42:36,😢,emoji,1
1078,2022-04-03T17:42:36,🙏,emoji,1
1082,2022-04-03T21:01:34,❤,emoji,14
1082,2022-04-03T21:01:34,👍,emoji,2
1082,2022-04-03T21:01:34,😢,emoji,2
1082,2022-04-03T21:01:34,🙏,emoji,1
1083,2022-04-03T22:24:40,❤,emoji,12
1083,2022-04-03T22:24:40,😢,emoji,1
1083,2022-04-03T22:24:40,🙏,emoji,1
1084,2022-04-03T23:23:19,❤,emoji,13
1084,2022-04-03T23:23:19,👍,emoji,1
1084,2022-04-03T23:23:19,😢,emoji,1
1084,2022-04-03T23:23:19,🙏,emoji,1
1085,2022-04-04T13:51:35,❤,emoji,14
1085,2022-04-04T13:51:35,🙏,emoji,2
1085,2022-04-04T13:51:35,👍,emoji,1
1085,2022-04-04T13:51:35,😢,emoji,1
1091,2022-04-04T14:10:37,❤,emoji,15
1091,2022-04-04T14:10:37,😢,emoji,2
1091,2022-04-04T14:10:37,🙏,emoji,1
1098,2022-04-04T15:19:28,❤,emoji,13
1098,2022-04-04T15:19:28,👍,emoji,1
1098,2022-04-04T15:19:28,😢,emoji,1
1098,2022-04-04T15:19:28,🙏,emoji,1
1099,2022-04-04T16:17:59,❤,emoji,17
1099,2022-04-04T16:17:59,👍,emoji,3
1099,2022-04-04T16:17:59,😢,emoji,3
1099,2022-04-04T16:17:59,🙏,emoji,1
1109,2022-04-04T17:04:26,❤,emoji,16
1109,2022-04-04T17:04:26,😢,emoji,2
1109,2022-04-04T17:04:26,🙏,emoji,1
1114,2022-04-04T20:47:39,❤,emoji,11
1114,2022-04-04T20:47:39,👍,emoji,1
1114,2022-04-04T20:47:39,😢,emoji,1
1114,2022-04-04T20:47:39,🙏,emoji,1
1115,2022-04-04T22:19:30,😢,emoji,13
1115,2022-04-04T22:19:30,❤,emoji,2
1115,2022-04-04T22:19:30,🙏,emoji,1
1116,2022-04-04T23:04:31,❤,emoji,11
1116,2022-04-04T23:04:31,😢,emoji,1
1116,2022-04-04T23:04:31,🙏,emoji,1
1117,2022-04-05T00:03:55,❤,emoji,10
1117,2022-04-05T00:03:55,🙏,emoji,3
1117,2022-04-05T00:03:55,👍,emoji,1
1117,2022-04-05T00:03:55,😢,emoji,1
1118,2022-04-05T02:20:52,❤,emoji,10
1118,2022-04-05T02:20:52,😢,emoji,1
1118,2022-04-05T02:20:52,🙏,emoji,1
1119,2022-04-05T11:33:31,❤,emoji,11
1119,2022-04-05T11:33:31,😢,emoji,1
1119,2022-04-05T11:33:31,🙏,emoji,1
1120,2022-04-05T11:34:03,❤,emoji,11
1120,2022-04-05T11:34:03,😢,emoji,1
1120,2022-04-05T11:34:03,🙏,emoji,1
1121,2022-04-05T17:56:53,❤,emoji,10
1121,2022-04-05T17:56:53,👍,emoji,1
1121,2022-04-05T17:56:53,😢,emoji,1
1121,2022-04-05T17:56:53,🙏,emoji,1
1122,2022-04-05T20:12:19,❤,emoji,10
1122,2022-04-05T20:12:19,😢,emoji,1
1122,2022-04-05T20:12:19,🙏,emoji,1
1123,2022-04-05T20:32:50,❤,emoji,10
1123,2022-04-05T20:32:50,😢,emoji,1
1123,2022-04-05T20:32:50,🙏,emoji,1
1124,2022-04-05T22:30:00,❤,emoji,9
1124,2022-04-05T22:30:00,😢,emoji,1
1124,2022-04-05T22:30:00,🙏,emoji,1
1125,2022-04-05T23:26:28,❤,emoji,10
1125,2022-04-05T23:26:28,👍,emoji,1
1125,2022-04-05T23:26:28,😢,emoji,1
1125,2022-04-05T23:26:28,🙏,emoji,1
1126,2022-04-05T23:52:40,❤,emoji,10
1126,2022-04-05T23:52:40,😢,emoji,1
1126,2022-04-05T23:52:40,🙏,emoji,1
1127,2022-04-06T01:59:51,❤,emoji,10
1127,2022-04-06T01:59:51,😢,emoji,1
1127,2022-04-06T01:59:51,🙏,emoji,1
1128,2022-04-06T13:43:17,❤,emoji,11
1128,2022-04-06T13:43:17,😢,emoji,1
1128,2022-04-06T13:43:17,🙏,emoji,1
1129,2022-04-06T15:09:32,❤,emoji,12
1129,2022-04-06T15:09:32,😢,emoji,1
1129,2022-04-06T15:09:32,🙏,emoji,1
1137,2022-04-06T16:25:51,❤,emoji,11
1137,2022-04-06T16:25:51,😢,emoji,1
1137,2022-04-06T16:25:51,🙏,emoji,1
1138,2022-04-06T17:53:29,❤,emoji,12
1138,2022-04-06T17:53:29,😢,emoji,1
1138,2022-04-06T17:53:29,🙏,emoji,1
1141,2022-04-06T18:53:13,❤,emoji,11
1141,2022-04-06T18:53:13,😢,emoji,1
1141,2022-04-06T18:53:13,🙏,emoji,1
1142,2022-04-07T00:04:57,❤,emoji,11
1142,2022-04-07T00:04:57,😢,emoji,1
1142,2022-04-07T00:04:57,🙏,emoji,1
1143,2022-04-07T02:25:14,❤,emoji,12
1143,2022-04-07T02:25:14,👍,emoji,1
1143,2022-04-07T02:25:14,😢,emoji,1
1143,2022-04-07T02:25:14,🙏,emoji,1
1144,2022-04-07T13:38:24,❤,emoji,12
1144,2022-04-07T13:38:24,😢,emoji,1
1144,2022-04-07T13:38:24,🙏,emoji,1
1145,2022-04-07T13:57:54,❤,emoji,12
1145,2022-04-07T13:57:54,😢,emoji,1
1145,2022-04-07T13:57:54,🙏,emoji,1
1146,2022-04-07T16:30:07,❤,emoji,10
1146,2022-04-07T16:30:07,😢,emoji,1
1146,2022-04-07T16:30:07,🙏,emoji,1
1147,2022-04-07T19:48:38,❤,emoji,12
1147,2022-04-07T19:48:38,😢,emoji,1
1147,2022-04-07T19:48:38,🙏,emoji,1
1148,2022-04-07T20:12:24,❤,emoji,10
1148,2022-04-07T20:12:24,😢,emoji,1
1148,2022-04-07T20:12:24,🙏,emoji,1
1149,2022-04-07T22:10:48,❤,emoji,10
1149,2022-04-07T22:10:48,👍,emoji,1
1149,2022-04-07T22:10:48,😢,emoji,1
1149,2022-04-07T22:10:48,🙏,emoji,1
1150,2022-04-07T23:02:49,❤,emoji,10
1150,2022-04-07T23:02:49,😢,emoji,1
1150,2022-04-07T23:02:49,🙏,emoji,1
1151,2022-04-08T01:13:47,❤,emoji,10
1151,2022-04-08T01:13:47,😢,emoji,3
1151,2022-04-08T01:13:47,🙏,emoji,1
1152,2022-04-08T12:03:30,😢,emoji,24
1152,2022-04-08T12:03:30,🙏,emoji,2
1152,2022-04-08T12:03:30,👍,emoji,1
1158,2022-04-08T14:22:55,❤,emoji,13
1158,2022-04-08T14:22:55,👍,emoji,1
1158,2022-04-08T14:22:55,😢,emoji,1
1158,2022-04-08T14:22:55,🙏,emoji,1
1159,2022-04-08T14:47:18,❤,emoji,11
1159,2022-04-08T14:47:18,😢,emoji,1
1159,2022-04-08T14:47:18,🙏,emoji,1
1160,2022-04-08T15:07:33,❤,emoji,12
1160,2022-04-08T15:07:33,👍,emoji,1
1160,2022-04-08T15:07:33,😢,emoji,1
1160,2022-04-08T15:07:33,🙏,emoji,1
1163,2022-04-08T17:14:14,❤,emoji,10
1163,2022-04-08T17:14:14,😢,emoji,1
1163,2022-04-08T17:14:14,🙏,emoji,1
1164,2022-04-08T22:28:56,❤,emoji,10
1164,2022-04-08T22:28:56,😢,emoji,1
1164,2022-04-08T22:28:56,🙏,emoji,1
1165,2022-04-08T22:42:47,❤,emoji,9
1165,2022-04-08T22:42:47,😢,emoji,1
1165,2022-04-08T22:42:47,🙏,emoji,1
1166,2022-04-09T00:55:24,❤,emoji,9
1166,2022-04-09T00:55:24,😢,emoji,1
1166,2022-04-09T00:55:24,🙏,emoji,1
1167,2022-04-09T11:57:56,❤,emoji,10
1167,2022-04-09T11:57:56,😢,emoji,1
1167,2022-04-09T11:57:56,🙏,emoji,1
1169,2022-04-09T12:31:54,❤,emoji,9
1169,2022-04-09T12:31:54,👍,emoji,3
1169,2022-04-09T12:31:54,😢,emoji,1
1169,2022-04-09T12:31:54,🙏,emoji,1
1179,2022-04-09T13:58:33,❤,emoji,11
1179,2022-04-09T13:58:33,😢,emoji,1
1179,2022-04-09T13:58:33,🙏,emoji,1
1180,2022-04-09T14:37:54,❤,emoji,10
1180,2022-04-09T14:37:54,😢,emoji,1
1180,2022-04-09T14:37:54,🙏,emoji,1
1181,2022-04-09T17:59:01,❤,emoji,10
1181,2022-04-09T17:59:01,😢,emoji,1
1181,2022-04-09T17:59:01,🙏,emoji,1
1182,2022-04-09T18:11:04,❤,emoji,14
1182,2022-04-09T18:11:04,👍,emoji,3
1182,2022-04-09T18:11:04,😢,emoji,1
1182,2022-04-09T18:11:04,🙏,emoji,1
1185,2022-04-09T20:02:48,❤,emoji,9
1185,2022-04-09T20:02:48,😢,emoji,1
1185,2022-04-09T20:02:48,🙏,emoji,1
1186,2022-04-09T21:04:15,❤,emoji,13
1186,2022-04-09T21:04:15,😢,emoji,1
1186,2022-04-09T21:04:15,🙏,emoji,1
1187,2022-04-09T21:31:53,❤,emoji,11
1187,2022-04-09T21:31:53,😢,emoji,1
1187,2022-04-09T21:31:53,🙏,emoji,1
1197,2022-04-09T21:57:35,❤,emoji,10
1197,2022-04-09T21:57:35,👍,emoji,2
1197,2022-04-09T21:57:35,😢,emoji,1
1197,2022-04-09T21:57:35,🙏,emoji,1
1198,2022-04-09T23:48:33,❤,emoji,10
1198,2022-04-09T23:48:33,😢,emoji,1
1198,2022-04-09T23:48:33,🙏,emoji,1
1199,2022-04-10T11:45:25,❤,emoji,13
1199,2022-04-10T11:45:25,😢,emoji,1
1199,2022-04-10T11:45:25,🙏,emoji,1
1200,2022-04-10T15:26:12,❤,emoji,12
1200,2022-04-10T15:26:12,😢,emoji,2
1200,2022-04-10T15:26:12,👍,emoji,1
1200,2022-04-10T15:26:12,🙏,emoji,1
1208,2022-04-10T23:08:28,❤,emoji,13
1208,2022-04-10T23:08:28,👍,emoji,1
1208,2022-04-10T23:08:28,😢,emoji,1
1208,2022-04-10T23:08:28,🙏,emoji,1
1209,2022-04-11T01:27:04,❤,emoji,12
1209,2022-04-11T01:27:04,😢,emoji,1
1209,2022-04-11T01:27:04,🙏,emoji,1
1210,2022-04-11T12:54:58,❤,emoji,14
1210,2022-04-11T12:54:58,👍,emoji,1
1210,2022-04-11T12:54:58,😢,emoji,1
1210,2022-04-11T12:54:58,🙏,emoji,1
1211,2022-04-11T13:22:25,❤,emoji,11
1211,2022-04-11T13:22:25,👍,emoji,1
1211,2022-04-11T13:22:25,😢,emoji,1
1211,2022-04-11T13:22:25,🙏,emoji,1
1212,2022-04-11T13:45:44,❤,emoji,9
1212,2022-04-11T13:45:44,😢,emoji,1
1212,2022-04-11T13:45:44,🙏,emoji,1
1213,2022-04-11T14:12:49,❤,emoji,10
1213,2022-04-11T14:12:49,😢,emoji,1
1213,2022-04-11T14:12:49,🙏,emoji,1
1216,2022-04-11T15:30:30,❤,emoji,10
1216,2022-04-11T15:30:30,👍,emoji,1
1216,2022-04-11T15:30:30,😢,emoji,1
1216,2022-04-11T15:30:30,🙏,emoji,1
1217,2022-04-11T16:14:14,❤,emoji,10
1217,2022-04-11T16:14:14,😢,emoji,2
1217,2022-04-11T16:14:14,👍,emoji,1
1224,2022-04-11T23:55:13,❤,emoji,11
1224,2022-04-11T23:55:13,😢,emoji,1
1224,2022-04-11T23:55:13,🙏,emoji,1
1225,2022-04-12T01:32:19,❤,emoji,12
1225,2022-04-12T01:32:19,😢,emoji,1
1225,2022-04-12T01:32:19,🙏,emoji,1
1226,2022-04-12T11:59:35,❤,emoji,12
1226,2022-04-12T11:59:35,👍,emoji,1
1226,2022-04-12T11:59:35,😢,emoji,1
1226,2022-04-12T11:59:35,🙏,emoji,1
1227,2022-04-12T13:19:16,❤,emoji,11
1227,2022-04-12T13:19:16,🙏,emoji,3
1228,2022-04-12T15:26:25,❤,emoji,11
1228,2022-04-12T15:26:25,😢,emoji,1
1228,2022-04-12T15:26:25,🙏,emoji,1
1229,2022-04-12T21:08:16,❤,emoji,41
1229,2022-04-12T21:08:16,👍,emoji,4
1229,2022-04-12T21:08:16,🙏,emoji,2
1229,2022-04-12T21:08:16,😢,emoji,1
1230,2022-04-13T00:21:24,❤,emoji,13
1230,2022-04-13T00:21:24,😢,emoji,2
1230,2022-04-13T00:21:24,👍,emoji,1
1230,2022-04-13T00:21:24,🙏,emoji,1
1231,2022-04-13T02:40:37,❤,emoji,12
1231,2022-04-13T02:40:37,😢,emoji,2
1231,2022-04-13T02:40:37,👍,emoji,1
1231,2022-04-13T02:40:37,🙏,emoji,1
1232,2022-04-13T13:58:59,❤,emoji,12
1232,2022-04-13T13:58:59,😢,emoji,1
1232,2022-04-13T13:58:59,🙏,emoji,1
1233,2022-04-13T15:09:40,❤,emoji,10
1233,2022-04-13T15:09:40,😢,emoji,1
1233,2022-04-13T15:09:40,🙏,emoji,1
1235,2022-04-13T17:00:17,❤,emoji,9
1235,2022-04-13T17:00:17,👍,emoji,1
1235,2022-04-13T17:00:17,🙏,emoji,1
1237,2022-04-13T17:07:24,❤,emoji,13
1237,2022-04-13T17:07:24,👍,emoji,2
1237,2022-04-13T17:07:24,😢,emoji,1
1237,2022-04-13T17:07:24,🙏,emoji,1
1238,2022-04-13T19:47:15,❤,emoji,14
1238,2022-04-13T19:47:15,😢,emoji,1
1238,2022-04-13T19:47:15,🙏,emoji,1
1239,2022-04-13T21:58:13,❤,emoji,12
1239,2022-04-13T21:58:13,😢,emoji,1
1239,2022-04-13T21:58:13,🙏,emoji,1
1240,2022-04-13T22:44:28,❤,emoji,12
1240,2022-04-13T22:44:28,👍,emoji,1
1240,2022-04-13T22:44:28,😢,emoji,1
1240,2022-04-13T22:44:28,🙏,emoji,1
1241,2022-04-14T00:26:30,❤,emoji,13
1241,2022-04-14T00:26:30,👍,emoji,1
1241,2022-04-14T00:26:30,😢,emoji,1
1241,2022-04-14T00:26:30,🙏,emoji,1
1242,2022-04-14T12:15:16,❤,emoji,13
1242,2022-04-14T12:15:16,👍,emoji,1
1242,2022-04-14T12:15:16,😢,emoji,1
1242,2022-04-14T12:15:16,🙏,emoji,1
1250,2022-04-14T19:02:25,❤,emoji,11
1250,2022-04-14T19:02:25,😢,emoji,1
1250,2022-04-14T19:02:25,🙏,emoji,1
1252,2022-04-14T21:50:36,😢,emoji,9
1252,2022-04-14T21:50:36,❤,emoji,2
1252,2022-04-14T21:50:36,👍,emoji,1
1252,2022-04-14T21:50:36,🙏,emoji,1
1253,2022-04-14T23:52:54,❤,emoji,12
1253,2022-04-14T23:52:54,👍,emoji,1
1253,2022-04-14T23:52:54,😢,emoji,1
1253,2022-04-14T23:52:54,🙏,emoji,1
1254,2022-04-15T02:27:28,❤,emoji,13
1254,2022-04-15T02:27:28,😢,emoji,1
1254,2022-04-15T02:27:28,🙏,emoji,1
1255,2022-04-15T02:38:12,❤,emoji,11
1255,2022-04-15T02:38:12,👍,emoji,1
1255,2022-04-15T02:38:12,😢,emoji,1
1255,2022-04-15T02:38:12,🙏,emoji,1
1256,2022-04-15T13:37:47,❤,emoji,10
1256,2022-04-15T13:37:47,😢,emoji,1
1256,2022-04-15T13:37:47,🙏,emoji,1
1257,2022-04-15T16:49:23,❤,emoji,12
1257,2022-04-15T16:49:23,👍,emoji,1
1257,2022-04-15T16:49:23,😢,emoji,1
1257,2022-04-15T16:49:23,🙏,emoji,1
1265,2022-04-15T23:18:53,❤,emoji,11
1265,2022-04-15T23:18:53,😢,emoji,1
1265,2022-04-15T23:18:53,🙏,emoji,1
1266,2022-04-16T01:28:37,❤,emoji,10
1266,2022-04-16T01:28:37,😢,emoji,1
1266,2022-04-16T01:28:37,🙏,emoji,1
1267,2022-04-16T13:53:24,❤,emoji,9
1267,2022-04-16T13:53:24,😢,emoji,1
1267,2022-04-16T13:53:24,🙏,emoji,1
1268,2022-04-16T17:47:54,❤,emoji,11
1268,2022-04-16T17:47:54,😢,emoji,1
1268,2022-04-16T17:47:54,🙏,emoji,1
1269,2022-04-16T19:14:48,❤,emoji,10
1269,2022-04-16T19:14:48,😢,emoji,1
1269,2022-04-16T19:14:48,🙏,emoji,1
1270,2022-04-16T23:24:46,❤,emoji,10
1270,2022-04-16T23:24:46,😢,emoji,1
1270,2022-04-16T23:24:46,🙏,emoji,1
1271,2022-04-17T00:54:41,❤,emoji,11
1271,2022-04-17T00:54:41,😢,emoji,1
1271,2022-04-17T00:54:41,🙏,emoji,1
1272,2022-04-17T13:37:03,❤,emoji,20
1272,2022-04-17T13:37:03,👍,emoji,1
1272,2022-04-17T13:37:03,😢,emoji,1
1272,2022-04-17T13:37:03,🙏,emoji,1
1281,2022-04-17T17:00:36,❤,emoji,12
1281,2022-04-17T17:00:36,😢,emoji,1
1282,2022-04-17T18:15:49,❤,emoji,9
1282,2022-04-17T18:15:49,👍,emoji,1
1282,2022-04-17T18:15:49,😢,emoji,1
1282,2022-04-17T18:15:49,🙏,emoji,1
1283,2022-04-17T18:33:06,❤,emoji,10
1283,2022-04-17T18:33:06,👍,emoji,2
1283,2022-04-17T18:33:06,😢,emoji,1
1284,2022-04-17T23:11:58,❤,emoji,11
1284,2022-04-17T23:11:58,😢,emoji,1
1284,2022-04-17T23:11:58,🙏,emoji,1
1285,2022-04-18T02:25:20,❤,emoji,12
1285,2022-04-18T02:25:20,😢,emoji,1
1285,2022-04-18T02:25:20,🙏,emoji,1
1286,2022-04-18T02:36:11,❤,emoji,10
1286,2022-04-18T02:36:11,😢,emoji,1
1286,2022-04-18T02:36:11,🙏,emoji,1
1287,2022-04-18T14:38:21,❤,emoji,10
1287,2022-04-18T14:38:21,👍,emoji,1
1287,2022-04-18T14:38:21,😢,emoji,1
1287,2022-04-18T14:38:21,🙏,emoji,1
1288,2022-04-18T15:37:43,❤,emoji,11
